Name,Symbol,Price,Day,Screen,Probability Up,Rating,Test Acc,Baseline,Model,Risk,Reward Risk,To Support,To Resistance,Buy Score
J.Kumar Infraprojects Limited,JKIL.NS,475.8500061035156,-0.01561851031919026,SELL,0.4314640709448745,Sell,0.6176470588235294,0.6241830065359477,Global,5.1,5.9432225831322,0.010404521046874393,0.09060974635511565,45.32619780206148
Hindustan Composites Limited,HINDCOMPOS.NS,376.45001220703125,-0.013107877415104774,HOLD,0.471231549927817,Neutral,0.6291390728476821,0.6291390728476821,Global,5.5,2.6501418438524174,0.08455778043046935,0.13693713938470653,45.32569514659127
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,97.9800033569336,0.005335566153763516,SELL,0.42894368125607535,Sell,0.5227272727272727,0.538961038961039,Global,5.0,4.579239579245864,0.010624099444183521,0.020616417369447415,45.31704327115667
ITI Limited,ITI.NS,262.8500061035156,-0.002466770005633334,SELL,0.422055194372792,Sell,0.6339869281045751,0.6372549019607843,Global,4.7,4.7150288889380825,0.10907175571103633,0.12982689445539108,45.29727371397517
UMIYA BUILDCON LIMITED,UMIYA-MRO.NS,96.2300033569336,0.014656337755336146,SELL,0.41618842020709024,Sell,0.6085526315789473,0.5625,Global,8.5,2.0,0.11432131861063177,0.006962466440535886,45.29293934677239
JITF Infralogistics Limited,JITFINFRA.NS,290.3500061035156,-0.035221816492978286,HOLD,0.47440235416866483,Neutral,0.6645569620253164,0.6265822784810127,Global,7.8,1.5386255733116687,0.0012069175983298042,0.08868606667368084,45.28835654783779
Indiamart Intermesh Limited,INDIAMART.NS,1695.0,0.03498812391557027,HOLD,0.46192441032199566,Neutral,0.6138613861386139,0.6072607260726073,Global,5.4,5.269956139978181,,0.16749263977230822,45.27971886593476
Kalpataru Projects International Limited,KPIL.NS,1435.699951171875,0.0025837647848288015,SELL,0.4472041573278858,Sell,0.5876623376623377,0.564935064935065,Global,4.7,2.0,0.14107455642060573,0.02244267367488706,45.27645602226096
Urja Global Limited,URJA.NS,9.020000457763672,0.0022222730848524552,SELL,0.4415828171106022,Sell,0.6602564102564102,0.6762820512820513,Global,5.6,7.858802434368489,0.008948644422301033,0.10864739384717281,45.2746591905242
Abbott India Limited,ABBOTINDIA.NS,25550.0,0.011480601741884477,SELL,0.44984060119860975,Sell,0.6019417475728155,0.6019417475728155,Global,4.0,2.792063695524935,0.02645343170136827,0.08555671600951253,45.260404855477475
Creative Eye Limited,CREATIVEYE.NS,5.71999979019165,-0.057660687244087905,HOLD,0.4922029548647382,Neutral,0.6300940438871473,0.6018808777429467,Global,7.7,2.0,0.019607810360359856,0.17832172320952444,45.25952016892672
Nureca Limited,NURECA.NS,332.75,-0.03143643771420268,SELL,0.44592440271674777,Sell,0.6135458167330677,0.5697211155378485,Global,8.5,2.000000000000002,0.14662297037607708,0.005259203606311047,45.253706323359886
Honeywell Automation India Limited,HONAUT.NS,34580.0,0.012591508052708589,SELL,0.4442936999067381,Sell,0.6116504854368932,0.6375404530744336,Global,5.2,3.120212403418072,0.018287256250768102,0.004101472039948595,45.2431407765293
Cochin Shipyard Limited,COCHINSHIP.NS,1381.0,-0.09168641290162105,HOLD,0.49059193324528855,Neutral,0.6026058631921825,0.6058631921824105,Global,7.2,6.676675319263403,0.013689598670151737,0.12309920347574232,45.236210095336375
The Ramco Cements Limited,RAMCOCEM.NS,866.6500244140625,-0.00356421452824085,SELL,0.4481098170913695,Sell,0.5275080906148867,0.5566343042071198,Global,5.8,5.868847927435622,0.010365334108364044,0.08925168569427244,45.228090796441165
Jai Corp Limited,JAICORPLTD.NS,95.7300033569336,-0.01146213365275317,SELL,0.4341840681079802,Sell,0.6201298701298701,0.6168831168831168,Global,6.3,3.859305356667251,0.08784094723788183,0.1305755725651987,45.218996633284206
Zee Learn Limited,ZEELEARN.NS,6.78000020980835,0.04629632559441843,HOLD,0.543337440287567,Neutral,0.653968253968254,0.6603174603174603,Global,8.7,2.7887324024740647,0.005934783389992537,0.21902649125717688,45.18749100830664
Gillette India Limited,GILLETTE.NS,7307.0,-0.01062893507548579,SELL,0.4276325028735311,Sell,0.6156351791530945,0.6188925081433225,Global,4.4,3.527647168021613,0.02219528778581048,0.09385230110867981,45.183645226407435
G-TEC JAINX EDUCATION LIMITED,GTECJAINX.NS,26.649999618530273,-0.04480286799609101,HOLD,0.48385593431960633,Neutral,0.6350877192982456,0.6,Global,9.0,2.636620763900583,0.06599998474121094,0.042213884281550484,45.16778560168773
Bajaj Consumer Care Limited,BAJAJCON.NS,520.5,-0.007531722976625521,SELL,0.4262125655276698,Sell,0.5407166123778502,0.5276872964169381,Global,7.7,3.6499793213616565,0.006380486688093434,0.21536978979046584,45.15608743167116
Arvind Limited,ARVIND.NS,575.0999755859375,0.009301488077417153,SELL,0.4339505912736019,Sell,0.6096774193548387,0.5774193548387097,Global,6.1,2.0,0.14030157053882264,0.03501668881025277,45.152998576547674
Hyundai Motor India Limited,HYUNDAI.NS,2174.0,-0.014058956916099818,HOLD,0.45361276189596905,Neutral,0.5555555555555556,0.5185185185185186,Global,5.9,1.772010202983193,0.03849787590258402,0.04921803127874891,45.15128454592972
L&T Finance Limited,LTF.NS,309.1000061035156,-0.0070670792666919224,SELL,0.4455572139185923,Sell,0.5324675324675324,0.5357142857142857,Global,5.5,3.8762138339912147,0.015106752392497924,0.009823105741177729,45.144854266492274
Ambuja Cements Limited,AMBUJACEM.NS,391.8500061035156,-0.009479271845659998,SELL,0.4300272149248329,Sell,0.5830618892508144,0.5732899022801303,Global,4.9,5.386179005187433,,0.1405724698298354,45.144357488912654
DOMS Industries Limited,DOMS.NS,2121.0,-0.020594798506205714,SELL,0.4339609535461604,Sell,0.5714285714285714,0.5882352941176471,Global,4.2,3.261421917227149,0.03051914535139333,0.09422449047448866,45.142445109286854
Nahar Spinning Mills Limited,NAHARSPING.NS,273.1000061035156,0.008493421027423675,HOLD,0.455154143286123,Neutral,0.603225806451613,0.5774193548387097,Global,6.5,2.0,0.10498091126210674,0.032713776914855774,45.12655939633544
Coromandel International Limited,COROMANDEL.NS,1929.0,-0.01676947041370691,SELL,0.4332011765263244,Sell,0.5551948051948052,0.5584415584415585,Global,5.0,4.018803597344315,0.0160911627205933,0.08341893298899072,45.11988828893839
Waaree Energies Limited,WAAREEENER.NS,2625.0,0.031029065200314232,HOLD,0.46155852732404296,Neutral,0.65,0.6625,Global,5.3,5.4926152401011095,0.02981655535193717,0.1856970948272627,45.108351381473526
Tata Consultancy Services Limited,TCS.NS,2200.800048828125,-0.0014972318324535383,HOLD,0.46024118682605586,Neutral,0.5941558441558441,0.6136363636363636,Global,6.0,5.217499603175122,0.016529796277614528,0.11050507712241897,45.10565795381504
Palred Technologies Limited,PALREDTEC.NS,52.0,-0.024024001663345507,SELL,0.41944304705320107,Sell,0.6237942122186495,0.5659163987138264,Global,10.0,1.836914981212857,0.1255411069541188,0.15673076189481305,45.09686240751942
Andhra Cements Limited,ACL.NS,42.70000076293945,0.0004686142835206297,SELL,0.4486106022995486,Sell,0.6156351791530945,0.5993485342019544,Global,6.5,7.077467371329869,0.05432100649233207,0.3155737291184413,45.09478253250421
Sanofi Consumer Healthcare India Limited,SANOFICONR.NS,4023.39990234375,-0.01618744956271867,SELL,0.443933549117701,Sell,0.6235294117647059,0.6235294117647059,Global,4.9,2.9855105005920213,0.024273807081270693,0.0853260698743068,45.08920492834188
Virinchi Limited,VIRINCHI.NS,14.25,0.006355943047862356,SELL,0.44202187038591795,Sell,0.6490066225165563,0.6291390728476821,Global,8.2,5.245068787364308,0.03186093895828512,0.18736842640659268,45.07841051464305
Supreme Infrastructure India Limited,SUPREMEINF.NS,85.04000091552734,-0.04158686241183274,HOLD,0.4568979672218134,Neutral,0.5889967637540453,0.5631067961165048,Global,8.5,2.9146707358985577,0.04987655451268336,0.028427792994001777,45.064673097415884
Salzer Electronics Limited,SALZERELEC.NS,550.5499877929688,0.0007270078363301735,SELL,0.44885348879048553,Sell,0.6470588235294118,0.6633986928104575,Global,6.2,3.3944347694292314,0.005959615393811513,0.14378366038895352,45.06236995165508
Ginni Filaments Limited,GINNIFILA.NS,41.0,-0.007263904179236502,HOLD,0.47087651942401515,Neutral,0.5960912052117264,0.5960912052117264,Global,6.3,4.812797317970111,0.01901328142273284,0.11341467136290007,45.051163197829126
Bharat Rasayan Limited,BHARATRAS.NS,1157.9000244140625,-0.008816921065165406,SELL,0.44563318648526634,Sell,0.6655737704918033,0.6491803278688524,Global,6.8,4.782001920382815,,0.20588998997102625,45.046686646667716
Gopal Snacks Limited,GOPAL.NS,257.3500061035156,-0.012092107088231718,SELL,0.43080346056705965,Sell,0.6363636363636364,0.6727272727272727,Global,5.8,3.9499584847244553,0.0013618914533681803,0.14241302905484443,45.03803116935037
Patel Engineering Limited,PATELENG.NS,26.610000610351562,-0.009676227047310082,HOLD,0.45454112135036295,Neutral,0.6372549019607843,0.6339869281045751,Global,6.5,3.1238430525935086,0.015648848682175087,0.06350990559735492,45.03705254707397
Ausom Enterprise Limited,AUSOMENT.NS,152.58999633789062,-0.002679762497446947,HOLD,0.45827051483752324,Neutral,0.6064516129032258,0.5548387096774193,Global,7.6,2.0000000000000027,0.3254863854876089,0.008585081525875005,45.0167515483278
Reliance Home Finance Limited,RHFL.NS,1.8700000047683716,0.038888919059141935,HOLD,0.4620397143928583,Neutral,0.70625,0.6625,Global,8.6,1.861253850566514,0.02747250048093086,0.05882353691156261,45.01323795363887
Electrotherm (India) Limited,ELECTHERM.NS,956.2999877929688,0.014103910703042066,SELL,0.446794340499661,Sell,0.6699029126213593,0.627831715210356,Global,7.4,2.0,0.1908349446852975,0.02290078918081484,44.99913470384162
Quess Corp Limited,QUESS.NS,348.0,-0.019994384628216233,SELL,0.44834067004182065,Sell,0.6274509803921569,0.5686274509803921,Global,8.6,1.999999999999998,0.4603410818426117,,44.989582521698864
Colgate Palmolive (India) Limited,COLPAL.NS,1797.4000244140625,-0.006137669663222267,SELL,0.42903237590719123,Sell,0.5974025974025974,0.6038961038961039,Global,4.7,6.431189813630666,0.020532248364072858,0.1608991150072252,44.97836683472076
Aadhar Housing Finance Limited,AADHARHFC.NS,456.79998779296875,-0.012751295133795248,SELL,0.42153139403971623,Sell,0.5643564356435643,0.6237623762376238,Global,4.8,4.877723980966568,0.013984434612583252,0.09132372136488409,44.9610704393754
Aditya Birla Money Limited,BIRLAMONEY.NS,121.19000244140625,-0.013913743394971312,HOLD,0.46326679193707543,Neutral,0.636963696369637,0.6237623762376238,Global,6.6,2.9973240882737673,0.05373445952861999,0.14200834316674693,44.950863028186525
GAIL (India) Limited,GAIL.NS,173.6199951171875,-0.00498601838837498,HOLD,0.45055194864521525,Neutral,0.5876623376623377,0.564935064935065,Global,4.7,2.0,0.03104557191920665,0.03787391492708281,44.94766438680511
GM Breweries Limited,GMBREW.NS,910.9000244140625,-0.001753397902397258,SELL,0.44454020090220786,Sell,0.6209150326797386,0.6045751633986929,Global,5.0,1.999999999999996,0.0005271735786815945,0.005104801025664019,44.93910601363734
LIC Housing Finance Limited,LICHSGFIN.NS,562.9000244140625,0.01919253459239112,HOLD,0.46119818735404466,Neutral,0.569078947368421,0.5789473684210527,Global,5.3,2.9398735817455695,0.027195233216198433,0.03891991447789822,44.92617503362743
Arshiya Limited,ARSHIYA.NS,0.7599999904632568,0.02702700090373522,HOLD,0.4709102636522096,Neutral,0.6792452830188679,0.6572327044025157,Global,8.9,5.025641552325085,,0.4605263529391834,44.9153245033652
Silver Touch Technologies Limited,SILVERTUC.NS,152.49000549316406,0.0032237203497635925,HOLD,0.4860712269298013,Neutral,0.5816993464052288,0.5588235294117647,Global,8.7,2.2301376826020554,0.08740480804281048,0.10773985204779613,44.914530782517446
Endurance Technologies Limited,ENDURANCE.NS,2692.60009765625,-0.008579036608599933,SELL,0.4316190270938914,Sell,0.5816993464052288,0.5816993464052287,Global,5.4,5.092929078720998,0.010724297924872506,0.003111450921335468,44.90996234366249
Gateway Distriparks Limited,GATEWAY.NS,53.349998474121094,-0.005591855418924818,SELL,0.4239341639609411,Sell,0.5763546798029556,0.5862068965517242,Global,4.7,4.165678614436895,0.018110455543608683,0.09455823766833049,44.90509069894307
Go Digit General Insurance Limited,GODIGIT.NS,256.20001220703125,0.021734844295239197,HOLD,0.4541475454607855,Neutral,0.58,0.7,Global,5.7,5.417420398708062,0.02051387808273275,0.1354409837475441,44.90216975016765
Medico Remedies Limited,MEDICO.NS,37.04999923706055,0.046019230727808,HOLD,0.5344833944410005,Neutral,0.5846153846153846,0.6102564102564103,Global,9.1,3.6692219616408694,0.013679890846427512,0.3738192327670662,44.89817790856796
Zenith Steel Pipes & Industries Limited,ZENITHSTL.NS,5.849999904632568,-0.023372265748761722,SELL,0.43993652615107126,Sell,0.6430868167202572,0.6109324758842444,Global,9.1,3.1743777201796384,0.057866127067526696,0.011965841504705699,44.895451986492276
S Chand And Company Limited,SCHAND.NS,137.72000122070312,0.016984220077217893,HOLD,0.4555329690264145,Neutral,0.5915032679738562,0.6143790849673203,Global,5.9,5.168177625409842,0.018291202445259946,0.11821085270836851,44.8714749345929
Raj Television Network Limited,RAJTV.NS,8.210000038146973,0.04987210459392344,BUY,0.5900066091235159,Neutral,0.6343042071197411,0.627831715210356,Global,10.0,2.8846454564846,,0.3154689574365048,44.82632617242968
Lloyds Metals And Energy Limited,LLOYDSME.NS,1799.5999755859375,-0.00810233855843323,SELL,0.4486484190101358,Sell,0.55,0.5142857142857142,Global,4.5,2.0,0.07824881405435358,0.025170845937920516,44.82566465833506
Swiggy Limited,SWIGGY.NS,278.20001220703125,-0.002867339759744625,SELL,0.44622797595777536,Sell,0.6233766233766234,0.5974025974025974,Global,6.9,2.0,0.08375535246433885,0.023292524027381134,44.825578050798434
DEE Development Engineers Limited,DEEDEV.NS,639.3499755859375,-0.021577835117748023,SELL,0.4325083555427305,Sell,0.5612244897959183,0.5204081632653061,Global,8.7,2.0,0.01003155700780023,0.10111836534413476,44.81046596753788
Banka BioLoo Limited,BANKA.NS,81.77999877929688,0.04940329088982942,BUY,0.5782250225553132,Neutral,0.6109324758842444,0.594855305466238,Global,9.1,1.9999999999999978,0.017670459907418223,0.09929081520893424,44.805259239210876
Nuvama Wealth Management Limited,NUVAMA.NS,1737.199951171875,-0.011775455347119212,SELL,0.4442948809037066,Sell,0.4961832061068702,0.5267175572519084,Global,6.1,3.6624899944061453,0.10046875588419368,0.18927012322693426,44.80068136865952
Super Spinning Mills Limited,SUPERSPIN.NS,7.409999847412109,0.006793439265038392,HOLD,0.4791972141527172,Neutral,0.5732484076433121,0.5796178343949044,Global,7.8,3.053649807304504,0.0013513178264603631,0.16734140305700884,44.791845203984664
Bajaj Electricals Limited,BAJAJELEC.NS,335.29998779296875,-0.007253922152572145,SELL,0.4370292205345733,Sell,0.6241830065359477,0.6111111111111112,Global,7.0,2.9272384855160243,0.025216978478221685,0.020183114344085595,44.791592410167326
BSL Limited,BSL.NS,120.38999938964844,-0.013681781110503888,SELL,0.4482198241086644,Sell,0.6470588235294118,0.6209150326797386,Global,6.8,2.0,0.005736397079147082,0.06321123555887231,44.78337580358216
SBC Exports Limited,SBC.NS,48.33000183105469,0.005827317345266092,HOLD,0.47681099052903725,Neutral,0.5253456221198156,0.5023041474654378,Global,4.8,2.0,0.2052369992543741,,44.777141545748414
BF Investment Limited,BFINVEST.NS,448.29998779296875,-0.0006687880215445752,SELL,0.4161195219950369,Sell,0.6148867313915858,0.6051779935275081,Global,6.2,3.7465769315561874,0.02033228608722082,0.026632858509531232,44.774905775896364
Bharat Bijlee Limited,BBL.NS,2246.5,0.006857318556362069,SELL,0.4419893567074266,Sell,0.6116504854368932,0.598705501618123,Global,5.8,2.445260769132405,0.10924375188897817,0.09530384939071879,44.72996584818896
Karur Vysya Bank Limited,KARURVYSYA.NS,333.79998779296875,-0.0044736058890827435,SELL,0.44815701038164873,Sell,0.5361842105263158,0.549342105263158,Global,4.8,2.839601345955768,0.022045258894364705,0.020969084321293296,44.72539751107303
Home First Finance Company India Limited,HOMEFIRST.NS,1184.5,-0.02058874145146994,HOLD,0.45395747989267216,Neutral,0.556420233463035,0.5719844357976653,Global,5.7,3.301842205903636,0.023521694985892072,0.0066086225838184465,44.667080204025034
International Gemological Institute Limited,IGIL.NS,314.29998779296875,0.009961360746590264,SELL,0.4352324524436737,Sell,0.589041095890411,0.6301369863013699,Global,5.6,4.345206258111094,0.01369423750159715,0.08013295802367382,44.60122147623057
Kaveri Seed Company Limited,KSCL.NS,715.8499755859375,-0.0030638705444356873,SELL,0.4475109100606028,Sell,0.6204620462046204,0.6468646864686469,Global,6.0,8.20636933318035,0.015246064915924507,0.16365164267578947,44.56542396766913
Lloyds Enterprises Limited,LLOYDSENT.NS,69.79000091552734,-0.003142425567635776,HOLD,0.45928772243546895,Neutral,0.6463414634146342,0.6219512195121951,Global,7.0,2.0,0.09686494769556164,0.06552287304091675,44.55599866651636
Reliance Power Limited,RPOWER.NS,21.579999923706055,-0.011904772301525313,SELL,0.42355670040335314,Sell,0.6430868167202572,0.6366559485530547,Global,7.0,4.514952219567753,0.003254286103178572,0.17238180382327073,44.54148060422989
Mindteck (India) Limited,MINDTECK.NS,158.61000061035156,-0.008687496185302734,HOLD,0.4725827471827599,Neutral,0.6006389776357828,0.6134185303514377,Global,7.4,5.922864579980664,0.09861287804688756,0.3532848005537095,44.53741768439804
Central Depository Services (India) Limited,CDSL.NS,1360.0,0.0036900369003689537,SELL,0.44720438550577285,Sell,0.6091205211726385,0.5798045602605864,Global,5.5,2.0,0.04214559386973171,0.02251109257494166,44.5282899630718
Arvind Fashions Limited,ARVINDFASN.NS,446.5,-0.015218336985817649,HOLD,0.4523060736045252,Neutral,0.5909090909090909,0.5974025974025974,Global,6.1,3.9502330244447292,0.01716270974409384,0.08607066215033421,44.52810044941922
VLS Finance Limited,VLSFINANCE.NS,244.0,-0.0027791102506786736,SELL,0.44240230960876614,Sell,0.6456953642384106,0.6225165562913908,Global,5.1,1.7986321853143115,0.009724834110785396,0.026229483182313107,44.51058135410354
